288|매일 같은 동작|每의 되풀이되는 가로획을 매일 찍는 출석표로 상상하자. 매번 똑같이, 매양 매!|每日(매일): 매(每) 날(日), 날마다.|每番(매번): 매(每) 차례(番), 번번이.|a circular daily calendar with repeating golden marks
289|일찍 꺾인 꽃봉오리|夭는 大 위쪽이 기울어진 모양. 피기 전에 고개 숙인 꽃으로 일찍 죽을 요를 조용히 기억한다.|夭折(요절): 젊은 나이에 일찍(夭) 생이 꺾임(折).|夭逝(요서): 젊어서 일찍(夭) 세상을 떠남(逝), 문어 표현.|a single unopened flower bud drooping gently without damage
290|오래 빛나는 생명|壽의 여러 층을 오래 쌓인 삶의 시간으로 연결하자. 길고 귀한 목숨 수!|長壽(장수): 긴(長) 목숨(壽), 오래 삶.|壽命(수명): 목숨 수(壽)와 목숨 명(命), 살아 있는 기간.|a magnificent ancient green tree with a thick living trunk
291|거울처럼 닮은 얼굴|肖 위 작은 획과 아래 月을 얼굴 특징으로 상상하자. 똑같이 닮은 초!|肖像(초상): 사람을 닮게(肖) 그린 모습(像).|不肖(불초): 닮지(肖) 못함(不), 부모에 못 미친다는 겸손한 표현.|two nearly identical friendly faces mirrored side by side
292|각자 다른 자리|各의 위 발걸음이 아래 口라는 자기 자리로 간다고 상상하자. 각각 각!|各自(각자): 각각(各) 자기(自).|各國(각국): 각각의(各) 나라(國).|three distinct colorful figures each on their own small base
293|함께 드는 손|共 아래 두 획을 나란한 두 손으로 보자. 혼자가 아니라 함께 공!|共同(공동): 함께(共) 같이(同) 함.|共有(공유): 함께(共) 가지고 있음(有).|several hands lifting one large golden sphere together
294|서로 바라보는 눈|相은 木과 目. 나무를 눈으로 마주 본다고 연결하자. 서로 상!|相互(상호): 서로(相) 서로(互).|相談(상담): 서로(相) 이야기함(談).|two friendly faces looking directly at each other
295|나란히 모은 묶음|幷의 나란한 두 덩이를 한 줄에 모아 세운다고 상상하자. 합쳐 아우를 병!|合幷(합병): 합하여(合) 아우름(幷). 흔히 合倂도 쓴다.|幷行(병행): 나란히 함께(幷) 행함(行). 並行 표기도 쓴다.|two bundles brought together into one aligned bundle
296|두 일을 한 손에|兼의 촘촘한 가운데를 한 손으로 두 역할을 잡은 모습으로 보자. 함께 맡아 겸할 겸!|兼業(겸업): 일(業)을 둘 이상 함께 함(兼).|兼任(겸임): 직무(任)를 함께 맡음(兼).|one confident person holding two distinct work tools
297|똑같이 나눈 저울|公의 위 八을 나눔, 아래 厶를 사적인 몫으로 연결하자. 한쪽에 치우치지 않는 공평할 공!|公平(공평): 공정하고(公) 고름(平).|公共(공공): 여러 사람과 함께(共) 관련되는 공적인 것(公).|a perfectly balanced golden scale with equal pans
298|똑같은 한 쌍|同의 큰 틀 안에 같은 모양이 들어 있다고 상상하자. 둘을 겹쳐도 같은 동!|同一(동일): 같아서(同) 하나(一)와 같음.|同感(동감): 같은(同) 느낌(感).|two identical glossy blue cubes perfectly aligned
299|정성껏 심는 손|埶의 아래와 왼쪽 흙 부분을 보고 작은 싹을 손으로 심는 장면을 만들자. 심을 예!|園藝(원예): 藝 안에 埶가 있다. 정원·식물을 가꾸는 기술.|藝術(예술): 藝의 埶를 찾는다. 아름다움을 표현하는 기술, 음 예를 연결한다.|a careful hand planting a vivid green seedling
300|가지 끝 열매|果 아래 木과 위 田을 나무에 달린 커다란 열매로 연결하자. 열매 과!|果實(과실): 나무에 맺힌 열매(果實).|結果(결과): 맺힌(結) 열매(果), 일이 끝나 얻은 것.|a huge glossy red fruit attached to a short leafy stem
301|산의 가는 부추|韱 아래 韭를 찾자. 가는 부추 잎이 산바람에 흔들리는 산부추 섬!|纖維(섬유): 纖 오른쪽 韱을 찾는다. 가늘고 긴 실 모양 물질.|懺悔(참회): 懺 오른쪽 韱을 찾는다. 잘못을 뉘우침, 소리는 참으로 달라진다.|a delicate wild chive tuft with very slender dark green blades
302|가시 돋친 가지|朿의 네모처럼 돌출된 부분을 줄기에서 돋는 가시로 보자. 가시나무 자!|刺傷(자상): 刺 왼쪽 朿를 찾는다. 찔려 생긴 상처.|棘皮(극피): 棘에 朿 둘이 보인다. 가시 같은 피부, 구성 학습.|a thorny brown branch covered in oversized sharp thorns
303|넓게 펼친 잎|枼 아래 木 위에 잎이 펼쳐진다고 상상하자. 葉의 艹 아래에도 숨어 있는 잎 엽!|葉綠素(엽록소): 葉 안에 枼이 있다. 잎의 녹색 색소.|蝶類(접류): 蝶 오른쪽 枼을 찾는다. 나비류를 뜻하는 분류 표현.|a large emerald leaf with sharply detailed branching veins
304|줄기 끝 풀잎|乇의 위로 삐친 획을 줄기 끝 잎으로 보자. 작지만 선명한 풀잎 탁!|宅地(택지): 宅 아래 乇를 찾는다. 집을 지을 땅.|託付(탁부): 託 오른쪽 乇를 찾는다. 부탁하여 맡김, 문어 표현.|a single bright green grass blade curling from a tiny stem
305|밖으로 솟는 새싹|出을 아래 틀에서 위로 솟아 나오는 모습으로 상상하자. 안에서 밖으로 날 출!|出口(출구): 나가는(出) 문(口).|出發(출발): 밖으로 나서(出) 시작함(發).|a vivid sprout springing out through an open square frame
306|열매 꼭지|啇의 위 좁은 부분을 꼭지, 아래를 열매의 몸으로 연결하자. 꼭지 적!|適合(적합): 適 안의 啇을 찾는다. 알맞게 들어맞음.|滴水(적수): 滴 오른쪽 啇을 찾는다. 떨어지는 물방울.|a glossy orange fruit with an exaggerated thick green stalk
307|우뚝 선 줄기|줄기 정은 𡈼을 함께 보자. 가운데 곧은 줄기가 아래 땅에서 위로 쭉 솟았다고 연결한다.|朝廷(조정): 廷 안의 𡈼 계열 모양을 찾는다. 임금이 정무를 보는 곳.|呈示(정시): 呈의 아래 모양을 비교한다. 드러내 보임, 뜻을 줄기로 직역하지 않는다.|a strong upright green plant stem with a broad base
308|잎이 빽빽한 줄기|丰의 세 가로획을 촘촘히 난 잎으로 보자. 빈틈없이 우거질 봉!|豐盛(풍성): 豐과 丰의 형태를 비교한다. 넉넉하고 많음.|邦國(방국): 邦 왼쪽의 丰 계열 모양을 찾는다. 나라라는 문어 표현.|a dense leafy green stalk with three lush tiers
309|손으로 따는 열매|采는 爫 아래 木. 손이 나무로 내려와 열매를 딴다고 연결하자. 캘 채!|採取(채취): 採 안에 采가 있다. 캐거나 따서 얻음.|風采(풍채): 사람의 겉모습과 멋. 采는 모습·빛깔 뜻도 가진다.|a hand plucking one ripe golden fruit from a short branch
310|꽉 얽힌 끈|丩의 꺾이는 선을 서로 걸려 얽힌 끈으로 보자. 풀리지 않게 얽힐 구!|糾明(규명): 糾 오른쪽 丩를 찾는다. 사실을 자세히 밝혀냄.|糾合(규합): 糾의 丩를 찾는다. 사람이나 힘을 모음.|a tight knot of intertwined blue and red cord
311|도끼로 벤 나무|斬의 車와 斤을 보며 큰 수레 재료를 도끼로 벤다고 상상하자. 벨 참!|斬新(참신): 새롭게(新) 확 바뀐 듯 신선함. 斬의 단호함을 연결한다.|斬斷(참단): 베어(斬) 끊음(斷), 문어 표현.|an axe making one clean cut through a wooden log
312|아름다운 글|文의 교차한 획을 정성스럽게 새긴 문양으로 연결하자. 글과 문장을 뜻하는 글월 문!|文章(문장): 글(文)의 짜임(章).|文化(문화): 사람이 만들어 온 생활과 정신의 양식. 文은 문명·배움과 연결된다.|an elegant cream scroll covered in abstract ink strokes
313|돌돌 만 책|卷 아래의 굽은 부분을 말아 놓은 두루마리로 보자. 옛 책 한 권, 책 권!|卷冊(권책): 책(卷冊)을 이르는 문어.|上卷(상권): 여러 권으로 된 책에서 앞(上) 권(卷).|a richly textured parchment scroll rolled at both ends
314|엮어 묶은 책|冊의 세로줄을 나무쪽, 가로줄을 엮은 끈으로 보자. 여러 쪽을 묶은 책 책!|冊子(책자): 묶어 만든 책(冊).|書冊(서책): 글(書)을 담은 책(冊).|an ancient bound bamboo book with visible linking cords
315|양옆으로 펼친 천|尃 아래 寸을 손으로 연결하자. 접힌 것을 손으로 쭉 펼 부!|敷設(부설): 敷 안에 尃 계열 모양이 있다. 넓게 펴서 설치함.|搏手(박수): 搏 오른쪽 尃를 찾는다. 손을 마주 치는 일.|a pair of hands spreading a broad blue cloth open
316|쭉 펴는 몸|申은 가운데 세로획이 네모를 위아래로 뚫는다. 답답한 틀 밖으로 쭉 펼 신!|申請(신청): 뜻을 펴서(申) 청함(請).|申告(신고): 사실을 말하여(申) 알림(告).|a fully clothed person stretching arms straight upward
317|빌려주는 손|叚의 오른쪽 又를 물건을 잠시 건네는 손으로 상상하자. 돌려받을 것을 빌릴 가!|假借(가차): 假 안의 叚를 찾는다. 빌려 씀.|休暇(휴가): 暇 오른쪽 叚를 찾는다. 일을 쉬는 시간, 소리 가를 연결한다.|a hand temporarily lending a small golden book
318|입을 감싼 글귀|句는 勹가 口를 감싼 모양. 입으로 말할 한 덩이를 감싸 묶은 글귀 구!|文句(문구): 글(文)의 구절(句).|句節(구절): 문장의 한 마디(句節).|a compact curled parchment strip containing abstract ink marks
319|처음 짓는 틀|乍의 가로획을 새로 얹는 건물의 틀로 상상하자. 지을 작은 作과 연결해 기억한다.|製作(제작): 作 오른쪽 乍를 찾는다. 만들어 냄.|乍見(사견): 잠깐 또는 갑자기 봄, 고전 문장 표현. 이때는 사로 읽는다.|a carpenter raising the first bright wooden frame
320|칼끝으로 새긴 무늬|彔의 아래 갈라진 획을 새겨 나가는 자국으로 상상하자. 깊게 남기는 새길 록!|記錄(기록): 錄 오른쪽의 彔 계열 모양을 찾는다. 적어 남김.|綠色(녹색): 綠 오른쪽의 彔 계열 모양을 찾는다. 푸른 빛깔이며 뜻을 새김으로 풀지 않는다.|a wooden tablet with deep freshly carved golden grooves
321|금속에 새긴 무늬|戠의 戈를 새기는 날로 상상하자. 音 옆에 날을 대어 무늬를 남기는 새길 시!|知識(지식): 識 오른쪽 戠을 찾는다. 알고 있는 내용.|組織(조직): 織 오른쪽 戠을 찾는다. 짜서 만든 체계, 소리 식을 연결한다.|a bronze plate with sharply engraved decorative grooves
322|잘못을 짚는 손|責 아래 貝를 잘못 써 버린 돈으로 상상하자. 책임을 물으며 꾸짖을 책!|責任(책임): 맡은(任) 일에 대해 져야 할 의무(責).|叱責(질책): 소리쳐(叱) 꾸짖음(責).|a stern but calm adult pointing firmly at a mistake
323|구석까지 닦는 손|育과 攵를 합쳐 적은 구성 표기다. 구석까지 철저하게 닦는 손으로 徹의 철을 연결한다.|徹底(철저): 徹 오른쪽에 育·攵가 있다. 밑바닥까지 꿰뚫듯 빈틈없음.|貫徹(관철): 끝까지 꿰뚫어 뜻을 이룸. 徹의 구성 부분을 복습한다.|a careful hand polishing every corner of a golden pot
324|크게 자란 새싹|甫의 곧은 중심줄기를 크게 자란 싹으로 상상하자. 클 보라는 원문 훈을 소리 단서로 연결한다.|杜甫(두보): 중국 시인의 이름. 甫의 음 보를 확인한다.|補充(보충): 補 오른쪽 甫를 찾는다. 모자란 것을 채움.|an enormous vigorous green sprout with a thick central stalk
325|크게 부푼 보물|賁 아래 貝를 큰 보물로 상상하자. 클 분과 꾸밀 비라는 여러 훈음을 구별한다.|賁門(분문): 위의 입구 부분을 이르는 용어. 이때 음은 분.|虎賁(호분): 호랑이처럼 용맹한 군사를 이르는 고전어. 賁은 분으로 읽는다.|a magnificent oversized golden treasure ornament
326|몇 알 안 되는 씨앗|少는 小 아래 삐침 하나가 더 있다. 작은 무리에서 하나가 빠져 적어졌다고 기억하자.|少數(소수): 적은(少) 수(數).|減少(감소): 줄어서(減) 적어짐(少).|a very sparse cluster of three tiny golden seeds
327|엄청나게 큰 상자|巨의 큰 테두리를 거대한 상자로 보자. 사람 키보다 훨씬 큰 클 거!|巨大(거대): 클 거(巨)와 큰 대(大), 매우 큼.|巨人(거인): 거대한(巨) 사람(人).|an enormous monumental blue chest with exaggerated proportions
328|끝없이 긴 리본|長의 아래 긴 획을 늘어지는 리본으로 상상하자. 끝이 멀리 있는 긴 장!|長期(장기): 긴(長) 기간(期).|成長(성장): 자라서(長) 이루어짐(成).|an extremely long flowing golden ribbon curling gracefully
329|길게 뚫린 통로|甬의 用처럼 생긴 아래를 긴 통로로 보자. 용처럼 길게 이어지는 길 용!|甬道(용도): 벽 사이 또는 지붕 아래 이어진 통로(道), 건축 용어.|通路(통로): 通 안의 甬을 찾는다. 지나갈 수 있는 길.|a long smooth teal tunnel with an open far end
330|묵직한 추|重의 가로획들이 층층 쌓여 무게가 늘어난다고 상상하자. 무거울 중!|重量(중량): 무거운(重) 정도·양(量).|重要(중요): 무겁게(重) 여길 만큼 긴요함(要).|a huge dark iron weight pressing firmly downward
331|납작한 빵|扁을 위아래로 꾹 눌러 넓어진 틀로 보자. 얇고 넓적할 편!|扁平(편평): 넓적하고(扁) 평평함(平).|扁桃(편도): 扁은 납작하다는 뜻. 편도라는 신체 명칭에서 음 편을 확인한다.|a very wide thin golden flatbread
332|명령 내리는 군주|辟의 복잡한 윗부분을 임금의 관으로 상상하자. 임금 벽은 여러 뜻 가운데 하나다.|君辟(군벽): 임금 군(君)과 임금 벽(辟), 군주를 뜻하는 고전어.|開闢(개벽): 闢 안에 辟이 있다. 세상이 처음 열림, 소리 벽을 연결한다.|a dignified historical ruler with a large ceremonial crown
333|빙 둘러 도는 띠|周의 바깥 테두리를 한 바퀴 도는 길로 보자. 빠짐없이 둘레 전체, 두루 주!|周圍(주위): 두루(周) 둘러싼(圍) 곳.|一周(일주): 한(一) 바퀴를 돎(周).|a continuous golden ring circling a simple white center
334|옛 오나라 깃발|吳를 붉은 깃발을 든 옛 나라 표지로 연결하자. 나라 이름 오!|吳越(오월): 오(吳)나라와 월(越)나라.|吳氏(오씨): 吳를 성으로 쓰는 가문.|a red ancient kingdom banner on an ornate pole
335|어진 옛 임금|堯의 층진 윗부분을 높은 단으로 상상하자. 전설 속 어진 임금 요를 높은 자리와 연결한다.|堯舜(요순): 옛 임금 요(堯)와 순(舜).|堯帝(요제): 임금(帝) 요(堯)를 가리키는 말.|a gentle ancient king seated with a simple golden crown
336|기준을 긋는 칼|則의 貝와 刂를 보며 값을 정확히 나누는 기준선을 상상하자. 지켜야 할 법칙 칙!|規則(규칙): 기준(規)이 되는 법칙(則).|原則(원칙): 근본(原)이 되는 법칙(則).|a precise ruler drawing one straight golden boundary line
337|거세게 부는 폭풍|暴의 아래로 튀는 획을 통제할 수 없이 터지는 힘으로 보자. 사나울 폭!|暴風(폭풍): 사나운(暴) 바람(風).|暴力(폭력): 거칠고 사나운(暴) 힘(力).|a fierce compact dark storm swirling with dramatic wind
338|겹겹이 쌓인 금속판|戔은 戈가 위아래로 겹친 모양이다. 겹겹이 쌓이는 금속판으로 쌓일 전을 기억하고, 원문의 도적 연상은 정답 훈으로 외우지 않는다.|殘存(잔존): 殘 오른쪽 戔을 찾는다. 남아 있음.|金錢(금전): 錢 오른쪽 戔을 찾는다. 돈, 소리 전을 연결한다.|two ornate bronze blade shaped plates stacked one above another
339|경계 넘는 발|侵 왼쪽 亻를 경계를 넘는 사람으로 보자. 허락 없이 넘어드는 침범할 침!|侵入(침입): 침범하여(侵) 들어감(入).|侵害(침해): 권리나 영역을 침범하여(侵) 해침(害).|a boot stepping across a bold red boundary
340|나라를 이끄는 임금|君 아래 口를 명령하는 입으로 연결하자. 백성을 이끄는 임금 군!|君主(군주): 나라의 주인(主)인 임금(君).|君臣(군신): 임금(君)과 신하(臣).|a dignified king speaking calmly in a royal blue robe
341|열쇠 가진 주인|主는 王 위에 점 하나. 왕관 위 보석처럼 주인을 표시한 점이라고 기억하자.|主人(주인): 주인이 되는(主) 사람(人).|主役(주역): 중심(主)이 되는 역할(役).|a confident host holding an oversized golden key
342|왕관 쓴 왕|王의 세 가로획을 모두 잇는 세로획에 주목하자. 나라를 하나로 잇는 임금 왕!|王國(왕국): 왕(王)이 다스리는 나라(國).|女王(여왕): 여자(女)인 왕(王).|a magnificent golden royal crown with ruby jewels
343|관복 입은 관리|官의 宀 아래를 관청의 여러 자리로 보자. 공적인 일을 맡는 벼슬 관!|官廳(관청): 관리(官)가 일하는 기관(廳).|官職(관직): 벼슬(官)의 직책(職).|a formal official in a crisp dark green court uniform
344|단단하게 쥔 손|臤의 臣 옆 又를 꽉 움켜쥔 손으로 상상하자. 흔들리지 않게 굳을 간!|堅固(견고): 堅 위 臤을 찾는다. 굳고 튼튼함.|賢明(현명): 賢 위 臤을 찾는다. 어질고 밝음, 소리는 현으로 달라진다.|a strong hand gripping a hard gray stone tightly
345|퉤 내뱉는 입|咅의 立 아래 口를 보고 입에서 퉤 하고 내뱉는 동작으로 연결하자. 침뱉을 투!|部門(부문): 部 왼쪽 咅를 찾는다. 나누어진 분야.|倍數(배수): 倍 오른쪽 咅를 찾는다. 어떤 수를 여러 번 합한 수.|a cartoon face blowing one harmless blue droplet outward
346|질서 있는 군대|軍 안의 車를 군대의 수레로 상상하자. 지휘 아래 움직이는 군사 군!|軍隊(군대): 군사(軍)의 무리(隊).|陸軍(육군): 땅(陸)에서 활동하는 군대(軍).|a disciplined small formation of uniformed soldiers without weapons
347|한 명의 병사|卒의 가운데 人 모양을 줄 맞춰 선 병사로 보자. 군사 졸!|兵卒(병졸): 병사(兵)와 군졸(卒), 군사.|卒業(졸업): 학업(業)을 마침(卒). 卒은 마치다는 뜻도 있다.|a single upright soldier in a neat blue uniform
348|놀라운 손재주|才의 삐친 획을 재빠른 손놀림으로 보자. 작은 획으로도 솜씨를 보이는 재주 재!|才能(재능): 재주(才)와 능력(能).|天才(천재): 타고난(天) 뛰어난 재주(才)를 가진 사람.|a skilled juggler balancing glowing colored spheres
349|한 일에 집중한 장인|專 아래 寸을 한 작업에 집중한 손으로 연결하자. 오로지 한 분야에 몰두하는 전!|專門(전문): 오로지(專) 맡아 깊이 아는 분야(門).|專念(전념): 한곳에만(專) 마음(念)을 씀.|a focused craft expert working carefully on one tiny object
350|지시하는 손|令의 윗부분을 말하는 입, 아래를 명령을 받는 자리로 상상하자. 하게 만드는 령!|命令(명령): 시켜(命) 하게 하는 말(令).|指令(지령): 지시하는(指) 명령(令).|a clear authoritative hand pointing toward a task
351|튼튼한 장정|丁의 위 가로획은 어깨, 아래는 곧은 몸으로 보자. 힘 있게 서 있는 장정 정!|壯丁(장정): 튼튼한(壯) 성인 남자(丁).|丁寧(정녕): 틀림없이·진심으로. 丁의 다른 용법을 확인한다.|a sturdy adult standing straight with broad shoulders
352|공손히 인사하는 사람|巽 위의 두 굽은 부분을 고개 숙인 모습으로 상상하자. 공손할 손을 익히고, 뽑는 뜻은 選에서 따로 확인한다.|選拔(선발): 選 안의 巽을 찾는다. 골라 뽑음.|巽方(손방): 팔괘 巽에 해당하는 방향, 남동쪽. 여기서 巽은 괘 이름이다.|a polite fully clothed person bowing respectfully with joined hands
353|줄 맞춘 사람 수|員 위 口를 한 사람의 자리, 아래 貝를 명부로 상상하자. 사람 수를 세는 인원 원!|人員(인원): 사람(人)의 수·구성원(員).|會員(회원): 모임(會)에 속한 사람(員).|a neat row of small blue human figures being counted
354|단호히 정한 길|夬의 열린 윗부분을 갈라진 선택지로 보자. 망설임을 끊고 정할 쾌!|決定(결정): 決 오른쪽 夬를 찾는다. 확실하게 정함.|快感(쾌감): 快 오른쪽 夬를 찾는다. 기분 좋은 느낌.|a decisive hand choosing one bold golden direction
355|맨 위의 한 사람|元 위의 두 획을 첫 자리, 아래 儿를 사람으로 보자. 시작과 으뜸 원!|元首(원수): 나라의 으뜸(元) 우두머리(首).|元祖(원조): 맨 처음(元)의 조상·시작(祖).|a golden numberless first place podium with one proud figure
356|한 단계 아래 은메달|亞의 가운데 들어간 부분을 첫 자리 바로 아래로 보자. 으뜸 元 다음 버금 아!|亞流(아류): 본래 것을 따르는 둘째(亞) 흐름(流), 모방한 것.|亞聖(아성): 성인(聖)에 버금가는(亞) 사람을 이르는 말.|a large polished silver medal with a simple ribbon
357|다음 차례 발|次의 欠을 앞사람 다음에 한숨 돌리는 사람으로 상상하자. 차례와 버금을 잇는 차!|次例(차례): 순서에 따른 자리나 번.|次善(차선): 최선 다음(次)으로 좋은(善) 것.|a patient person standing just behind one empty leading footprint
358|나란히 견주는 막대|比의 두 비슷한 덩이를 나란히 놓고 길이를 비교하자. 견줄 비!|比較(비교): 서로 견주어(比) 살핌(較).|比例(비례): 두 양의 비(比)가 일정한 관계.|two polished measuring rods placed side by side
359|여럿 모인 사람|庶 아래 네 점을 집 아래 모인 많은 사람으로 보자. 하나가 아닌 여러 서!|庶民(서민): 많은(庶) 일반 백성(民).|庶務(서무): 여러(庶) 가지 일반 사무(務).|a friendly crowd of many small colorful people
360|모두 모은 한 덩이|咸의 안쪽 口를 빠짐없이 모은 하나의 공간으로 상상하자. 남김없이 다 함!|咸集(함집): 모두(咸) 모임(集), 문어 표현.|咸有(함유): 모두(咸) 있음(有), 고전 표현. 含有와 뜻·글자를 구별.|all colorful marbles gathered into one compact complete cluster
361|한마음으로 다 함께|僉의 윗덮개 아래 나란한 입과 사람을 보자. 누구 하나 빠짐없이 다 첨!|僉位(첨위): 여러(僉) 분(位)을 높여 이르는 옛말.|檢査(검사): 檢 오른쪽 僉을 찾는다. 자세히 살펴봄.|a complete group of smiling figures standing under one broad arch
362|갈라지는 물줄기|巠 위의 꺾인 선들을 흐르는 물갈래로 상상하자. 물줄기 경!|經路(경로): 經 오른쪽 巠을 찾는다. 거쳐 가는 길.|輕量(경량): 輕 오른쪽 巠을 찾는다. 가벼운 무게, 소리 경을 연결한다.|three slender turquoise water channels branching downward
363|네모난 우물|井의 가로세로 틀을 위에서 본 우물 테두리로 보자. 가운데로 물을 긷는 우물 정!|井水(정수): 우물(井)의 물(水). 정수기 淨水와 구별.|天井(천정): 하늘(天)을 향한 우물(井)처럼 위를 막은 면, 천장이라는 말과 연결.|a square stone well with brilliantly clear blue water
364|고요한 절|寺의 土와 寸을 보며 땅 위 절에서 두 손을 모은다고 상상하자. 절 사!|寺刹(사찰): 불교의 절(寺刹).|寺院(사원): 절(寺) 건물·기관(院).|a serene miniature Buddhist temple with curved green roofs
365|산 사이 골짜기|앞의 谷를 다시 떠올리자. 양옆 산 사이 빈 곳, 골 곡과 계곡 곡은 같은 뜻이다.|峽谷(협곡): 좁고 깊은(峽) 골짜기(谷).|幽谷(유곡): 깊고 그윽한(幽) 골짜기(谷), 문어 표현.|a deep purple canyon with a narrow winding blue stream
366|산속의 늪|㕣 위 八을 벌어진 산비탈, 아래 口를 물 고인 자리로 상상하자. 산속늪 연!|沿岸(연안): 沿 오른쪽의 㕣 계열 모양을 찾는다. 물가를 따른 기슭.|鉛筆(연필): 鉛 오른쪽의 㕣 계열 모양을 찾는다. 필기도구, 소리 연을 연결한다.|a deep moss green mountain marsh in a compact rocky basin
367|자신을 가리키는 황제|朕의 통용 훈음은 나 짐. 황제가 자신을 가리켜 짐이라 말하는 장면으로 정확한 독음을 익힌다.|朕(짐): 황제가 자신을 가리키던 일인칭 대명사.|兆朕(조짐): 일이 생길 기미. 현대에는 보통 한글 조짐으로 적는다.|a dignified emperor pointing at his own chest in golden robes
368|빙글 도는 길|回는 큰 네모 안 작은 네모. 가운데를 한 바퀴 돌아 원래 자리로, 돌 회!|回轉(회전): 돌고(回) 구름(轉).|回復(회복): 돌아와(回) 다시 되찾음(復).|a thick turquoise circular arrow returning to its starting point
369|차례를 생각하는 사람|侖 아래 冊을 차례대로 정리할 자료로 보자. 차례를 곰곰 생각하는 생각할 륜! 둥근 바퀴 뜻은 輪에서 확인한다.|車輪(차륜): 輪 오른쪽 侖을 찾는다. 수레바퀴.|理論(이론): 論 오른쪽 侖을 찾는다. 이치에 따른 설명 체계, 음 론을 비교한다.|a thoughtful person carefully arranging a neat set of golden booklets
370|눈이 동그래진 사람|睘 위의 눈 모양을 크게 뜬 눈으로 상상하자. 놀라서 볼 경! 원문의 둥근 옥 그림은 環의 뜻과 연결하는 보조 연상이다.|循環(순환): 環 오른쪽 睘을 찾는다. 차례로 돌아 되풀이함.|還元(환원): 還 안의 睘을 찾는다. 본래 상태로 돌아감.|a surprised friendly person with enormously round open eyes
371|똑바른 줄|直의 가운데 세로줄을 굽지 않은 기준선으로 보자. 눈으로 보아도 곧을 직!|直線(직선): 곧은(直) 선(線).|正直(정직): 바르고(正) 곧음(直).|a perfectly straight vertical blue rod
372|변신하는 나비|化의 좌우 다른 모습을 변하기 전과 뒤로 연결하자. 한 모습에서 다른 모습이 될 화!|變化(변화): 달라져(變) 다른 것이 됨(化).|消化(소화): 음식이 분해되어(消) 다른 상태로 바뀜(化).|a butterfly emerging vividly from a single chrysalis
373|마지막 조각 완성|成의 마지막 획이 들어가 완성된다고 상상하자. 끝까지 해내어 이룰 성!|完成(완성): 완전히(完) 이룸(成).|成功(성공): 공(功)을 이룸(成), 목표를 달성함.|a hand fitting the final golden piece into a completed puzzle
374|사라진 자리|莫 가운데 日이 풀 사이로 가려져 보이지 않는다고 상상하자. 없고 말리는 뜻의 막!|莫大(막대): 크기(大)를 견줄 것이 없음(莫), 매우 큼.|莫論(막론): 따져 말하지(論) 않음(莫).|a fading golden object leaving an empty white space
375|딱 멈추라는 손|勿의 삐침들을 감싸 막는 바깥획을 보자. 행동을 하지 말라는 말 물!|勿論(물론): 논할(論) 것도 없음(勿), 말할 필요 없이 당연함.|勿忘(물망): 잊지(忘) 말라(勿), 문어 표현.|a firm open hand blocking forward movement
376|길게 끌리는 천|曼 아래 又를 긴 천을 끄는 손으로 상상하자. 길게 늘여 끌 만!|曼舞(만무): 부드럽고 길게 이어지는 춤(舞), 문어 표현.|慢性(만성): 慢 오른쪽 曼을 찾는다. 오래 지속되는 성질.|a person drawing out an extremely long flowing purple cloth
377|무너진 빈 성|亡의 열린 아래를 무너져 비어 버린 자리로 보자. 있던 것이 사라져 망할 망!|滅亡(멸망): 없어져(滅) 망함(亡).|死亡(사망): 죽어(死) 생명이 사라짐(亡).|a tiny abandoned gray castle dissolving into soft dust
378|손으로 가져오는 것|取는 耳와 又. 오른쪽 손 又가 내 쪽으로 끌어와 갖는다고 상상하자. 가질 취!|取得(취득): 취하여(取) 얻음(得).|採取(채취): 캐어(採) 가짐(取).|a hand firmly taking a bright golden object toward itself
379|자리를 잡은 진|屯의 굽은 끝을 땅에 고정한 말뚝으로 연결하자. 한곳에 모여 진칠 둔!|駐屯(주둔): 머물러(駐) 진을 침(屯).|屯田(둔전): 군대 주둔지(屯)에서 경작하던 밭(田).|a compact military camp of neat blue tents without weapons
380|틈으로 엿보는 눈|睪 위의 罒를 가느다란 눈으로 상상하자. 조심스레 엿볼 역!|飜譯(번역): 譯 오른쪽 睪을 찾는다. 다른 언어로 옮김.|選擇(선택): 擇 오른쪽 睪을 찾는다. 골라 뽑음, 음 택을 비교한다.|a curious eye peeking through a narrow harmless opening
381|먼저 생긴 금|兆의 벌어진 획을 미리 나타난 갈라짐으로 보자. 일이 일어나기 전 신호, 조짐 조!|徵兆(징조): 미리 나타나는 표지(徵)와 조짐(兆).|前兆(전조): 앞서(前) 나타나는 조짐(兆).|a smooth white egg with one tiny glowing crack
382|마침내 도착한 사람|竟 아래 儿가 긴 길 끝에 서 있다고 상상하자. 끝내 해낸 마침내 경!|畢竟(필경): 끝내(畢) 마침내(竟), 결국.|竟日(경일): 날(日)이 다하도록(竟), 온종일이라는 문어.|a relieved runner finally reaching a golden finish arch
383|확 붙잡은 손|蒦의 隹 아래 又를 보자. 달아나기 전에 손으로 확 잡는 붙잡을 확!|獲得(획득): 獲 오른쪽 蒦를 찾는다. 잡아서 얻음.|保護(보호): 護 오른쪽 蒦를 찾는다. 지켜 돌봄, 독음 호도 비교한다.|a large hand securely catching a soft blue ball
